ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
FBGN0037880,CG17726,1714,1660-1768,3
FBGN0034708,VPS35,>4290,>4290,0
FBGN0004875,ENC,419,358-480,18
FBGN0031662,CG3792,1714,1660-1768,3
FBGN0028979,TIO,672,601-743,14
FBGN0003866,TSH,672,601-743,14
FBGN0036510,SCCRO,987,952-1023,8
FBGN0263933,EBI,1488,1480-1496,5
FBGN0260049,FLR,1488,1480-1496,5
FBGN0002917,NA,987,952-1023,8
FBGN0261931,CG42797,91,50-132,23
FBGN0033494,KCNQ,886,824-948,10
FBGN0261988,GPRK2,987,952-1023,8
FBGN0039489,CG5880,987,952-1023,8
FBGN0004842,RYA-R,91,50-132,23
FBGN0004363,PORIN,1488,1480-1496,5
FBGN0260454,CG17139,91,50-132,23
FBGN0069354,PORIN2,1488,1480-1496,5
FBGN0260453,CG17140,91,50-132,23
FBGN0036381,CG8745,987,952-1023,8
FBGN0035923,CG6511,987,952-1023,8
FBGN0032791,CG18094,950,948-952,9
FBGN0032787,CG10195,950,948-952,9
FBGN0032790,CG10194,950,948-952,9
FBGN0038976,PFDN5,950,948-952,9
FBGN0038861,CG7009,>4290,>4290,0
FBGN0038471,CG5220,>4290,>4290,0
FBGN0042083,MCCC2,1064,1023-1105,7
FBGN0020312,TMTC3,886,824-948,10
FBGN0005677,DAC,886,824-948,10
FBGN0003429,SLO,987,952-1023,8
FBGN0000229,BSK,1488,1480-1496,5
FBGN0001325,KR,748,743-753,13
FBGN0028699,RH50,1064,1023-1105,7
FBGN0004865,EIP78C,775,753-797,12
FBGN0030052,CG12065,775,753-797,12
FBGN0051635,CG31635,1064,1023-1105,7
FBGN0011785,BRWD3,1488,1480-1496,5
FBGN0037709,CG8199,1714,1660-1768,3
FBGN0011740,ALPHA-MAN-IIA,1064,1023-1105,7
FBGN0029685,CG2938,886,824-948,10
FBGN0035558,CG11357,775,753-797,12
FBGN0036988,CG5262,1064,1023-1105,7
FBGN0037551,GIE,775,753-797,12
FBGN0039159,MRPS24,950,948-952,9
FBGN0035379,SPZ5,672,601-743,14
FBGN0026309,AFT,987,952-1023,8
FBGN0035248,CG13919,419,358-480,18
FBGN0024248,CHICO,950,948-952,9
FBGN0064119,CG33934,1292,1105-1480,6
FBGN0260466,INDY-2,1292,1105-1480,6
FBGN0036816,INDY,1292,1105-1480,6
FBGN0015721,KTUB,987,952-1023,8
FBGN0036913,USP32,1488,1480-1496,5
FBGN0039004,NUP133,1064,1023-1105,7
FBGN0003435,SM,1714,1660-1768,3
FBGN0026238,GUS,950,948-952,9
FBGN0003090,PK,987,952-1023,8
FBGN0263934,ESN,987,952-1023,8
FBGN0038140,PK2-R1,950,948-952,9
FBGN0038139,PK2-R2,950,948-952,9
FBGN0038201,PK1-R,950,948-952,9
FBGN0033413,PREL,1488,1480-1496,5
FBGN0032509,CG6523,1714,1660-1768,3
FBGN0039277,CG13650,987,952-1023,8
FBGN0035543,CG15020,672,601-743,14
FBGN0025630,RTCA,1488,1480-1496,5
FBGN0259984,KUZ,987,952-1023,8
FBGN0033464,CG1441,419,358-480,18
FBGN0043792,CG30427,419,358-480,18
FBGN0034931,CG2812,950,948-952,9
FBGN0032295,CG12299,950,948-952,9
FBGN0032036,CG13384,1064,1023-1105,7
FBGN0030707,CG8916,886,824-948,10
FBGN0001222,HSF,22,11-34,26
FBGN0278608,DSP1,810,797-824,11
FBGN0030406,CG1463,>4290,>4290,0
FBGN0038552,ALG1,1714,1660-1768,3
FBGN0028950,CG15255,291,272-310,21
FBGN0032683,KON,987,952-1023,8
FBGN0026869,THD1,987,952-1023,8
FBGN0259937,NOP60B,>4290,>4290,0
FBGN0261261,PLX,1488,1480-1496,5
FBGN0086683,SPF45,1488,1480-1496,5
FBGN0003731,EGFR,775,753-797,12
FBGN0037534,CG2781,810,797-824,11
FBGN0051523,CG31523,775,753-797,12
FBGN0051522,CG31522,775,753-797,12
FBGN0039459,INTS12,91,50-132,23
FBGN0039850,CG11333,1488,1480-1496,5
FBGN0035044,CG3663,1488,1480-1496,5
FBGN0028687,RPT1,>4290,>4290,0
FBGN0022213,CSE1,1714,1660-1768,3
FBGN0037218,AUX,1488,1480-1496,5
FBGN0051342,CG31342,672,601-743,14
FBGN0035592,CG10674,1064,1023-1105,7
FBGN0040309,JAFRAC1,987,952-1023,8
FBGN0015524,OTP,950,948-952,9
FBGN0026401,NIPPED-B,1714,1660-1768,3
FBGN0020510,ABI,1064,1023-1105,7
FBGN0259749,MMY,>4290,>4290,0
FBGN0046692,STLK,22,11-34,26
FBGN0003174,PWN,672,601-743,14
FBGN0261555,CG42673,810,797-824,11
FBGN0031771,ND-51,1714,1660-1768,3
FBGN0034007,ND-51L2,291,272-310,21
FBGN0034251,ND-51L1,91,50-132,23
FBGN0259729,CG42383,1714,1660-1768,3
FBGN0033179,P47,1714,1660-1768,3
FBGN0029857,WUHO,1714,1660-1768,3
FBGN0036207,CG10907,1714,1660-1768,3
FBGN0020445,E23,886,824-948,10
FBGN0031678,CG31918,35,34-37,25
FBGN0038818,NEP4,886,824-948,10
FBGN0040765,LUNA,91,50-132,23
FBGN0016797,FZ2,886,824-948,10
FBGN0029771,CG12730,748,743-753,13
FBGN0035318,CG9018,987,952-1023,8
FBGN0035987,CG3689,1714,1660-1768,3
FBGN0025879,TIMP,950,948-952,9
FBGN0025726,UNC-13,987,952-1023,8
FBGN0263237,CDK7,1714,1660-1768,3
FBGN0024285,SRP54,987,952-1023,8
FBGN0038504,SUR-8,1488,1480-1496,5
FBGN0029778,RHOGAP5A,1488,1480-1496,5
FBGN0083976,CG34140,775,753-797,12
FBGN0030321,CG1703,1292,1105-1480,6
FBGN0025621,CG16989,1064,1023-1105,7
FBGN0031769,CG9135,950,948-952,9
FBGN0035871,BI-1,1064,1023-1105,7
FBGN0026439,EAAT1,950,948-952,9
FBGN0032922,CG9249,1714,1660-1768,3
FBGN0003117,PNR,775,753-797,12
FBGN0034109,CG7747,1488,1480-1496,5
FBGN0053196,DPY,748,743-753,13
FBGN0037315,CERK,886,824-948,10
FBGN0035293,CG5687,886,824-948,10
FBGN0082582,TMOD,987,952-1023,8
FBGN0001970,PGANT35A,886,824-948,10
FBGN0037443,DMTN,810,797-824,11
FBGN0038516,P5CR-2,>4290,>4290,0
FBGN0038806,CG5412,1488,1480-1496,5
FBGN0032783,CG10237,886,824-948,10
FBGN0004514,OCT-TYRR,775,753-797,12
FBGN0026411,LIM1,987,952-1023,8
FBGN0032196,CG5708,987,952-1023,8
FBGN0036274,CG4328,886,824-948,10
FBGN0259243,PKA-R1,987,952-1023,8
FBGN0034907,CG5539,1292,1105-1480,6
FBGN0005777,PPD3,>4290,>4290,0
FBGN0027592,MED15,950,948-952,9
FBGN0052850,CG32850,987,952-1023,8
FBGN0013750,ARF51F,1292,1105-1480,6
FBGN0027558,PGANT3,748,743-753,13
FBGN0031681,PGANT5,775,753-797,12
FBGN0030699,CG8578,810,797-824,11
FBGN0266347,NACHRALPHA4,810,797-824,11
FBGN0015519,NACHRALPHA3,810,797-824,11
FBGN0016696,PITSLRE,1934,1768-2101,2
FBGN0041210,HDAC4,1488,1480-1496,5
FBGN0037504,CG1142,1488,1480-1496,5
FBGN0046114,GCLM,987,952-1023,8
FBGN0031485,CG9643,1488,1480-1496,5
FBGN0036746,CRTC,91,50-132,23
FBGN0040273,SPT5,1714,1660-1768,3
FBGN0266580,GP210,1488,1480-1496,5
FBGN0037488,CG14607,672,601-743,14
FBGN0038578,MED17,987,952-1023,8
FBGN0261599,RPS29,1488,1480-1496,5
FBGN0259712,CG42366,950,948-952,9
FBGN0034324,CG18538,202,132-272,22
FBGN0032442,CG15485,202,132-272,22
FBGN0032636,CG5043,202,132-272,22
FBGN0053928,CG33928,43,37-50,24
FBGN0032681,CG10283,91,50-132,23
FBGN0032682,GRND,202,132-272,22
FBGN0262359,CG43057,43,37-50,24
FBGN0032004,CG8292,202,132-272,22
FBGN0031420,ATXN7,202,132-272,22
FBGN0036212,CG11597,43,37-50,24
FBGN0028570,ROBL22E,91,50-132,23
FBGN0031398,CG10880,91,50-132,23
FBGN0085203,CG34174,202,132-272,22
FBGN0085201,CG34172,202,132-272,22
FBGN0031393,CG15382,91,50-132,23
FBGN0262721,CG43165,91,50-132,23
FBGN0000636,FAS3,91,50-132,23
FBGN0040992,CG10570,91,50-132,23
FBGN0260228,CG42502,91,50-132,23
FBGN0259201,CG42305,202,132-272,22
FBGN0040993,CG17325,91,50-132,23
FBGN0021800,REPH,202,132-272,22
FBGN0051777,CG31777,91,50-132,23
FBGN0051778,CG31778,202,132-272,22
FBGN0031564,CG2816,91,50-132,23
FBGN0031563,CG10031,91,50-132,23
FBGN0031562,CG3604,91,50-132,23
FBGN0031561,IM33,91,50-132,23
FBGN0031558,CG16704,91,50-132,23
FBGN0031559,CG3513,91,50-132,23
FBGN0085369,DRGX,91,50-132,23
FBGN0031554,CG15418,202,132-272,22
FBGN0024244,DRM,419,358-480,18
FBGN0031549,SPINDLY,202,132-272,22
FBGN0031546,CG8851,202,132-272,22
FBGN0051954,CG31954,91,50-132,23
FBGN0031542,CG15414,202,132-272,22
FBGN0045038,PROC,91,50-132,23
FBGN0031955,CG14535,>4290,>4290,0
FBGN0031954,CG14537,91,50-132,23
FBGN0031646,SNSL,291,272-310,21
FBGN0031638,CG11927,91,50-132,23
FBGN0031288,CG13949,202,132-272,22
FBGN0043841,VIR-1,91,50-132,23
FBGN0032422,ATILLA,202,132-272,22
FBGN0085204,CG34175,43,37-50,24
FBGN0031347,CG10869,202,132-272,22
FBGN0036868,MS(3)76BA,91,50-132,23
FBGN0032260,CG13144,202,132-272,22
FBGN0032330,SAMUEL,202,132-272,22
FBGN0023415,ACP32CD,91,50-132,23
FBGN0032331,CG14913,91,50-132,23
FBGN0032335,CG14915,91,50-132,23
FBGN0032336,ASTC,202,132-272,22
FBGN0032337,ASTCC,202,132-272,22
FBGN0032345,CG14921,202,132-272,22
FBGN0010197,GYC32E,91,50-132,23
FBGN0051867,CG31867,91,50-132,23
FBGN0014076,VM32E,91,50-132,23
FBGN0032354,CG4788,91,50-132,23
FBGN0031698,NCOA6,202,132-272,22
FBGN0031702,FUSL,419,358-480,18
FBGN0031501,CG17261,91,50-132,23
FBGN0036708,CG13725,202,132-272,22
FBGN0031493,SF3B2,202,132-272,22
FBGN0032390,DGT2,202,132-272,22
FBGN0085192,CG34163,91,50-132,23
FBGN0035299,CG11815,91,50-132,23
FBGN0032900,CG14401,91,50-132,23
FBGN0051675,CG31675,202,132-272,22
FBGN0032896,CG14400,91,50-132,23
FBGN0032895,TWIT,291,272-310,21
FBGN0032894,CG14402,91,50-132,23
FBGN0051676,CG31676,291,272-310,21
FBGN0053322,CG33322,91,50-132,23
FBGN0032886,CG9328,419,358-480,18
FBGN0032878,CG9316,91,50-132,23
FBGN0032877,CG2617,91,50-132,23
FBGN0054007,CG34007,91,50-132,23
FBGN0031974,CG12560,291,272-310,21
FBGN0054010,GLYAT,291,272-310,21
FBGN0031976,CG7367,419,358-480,18
FBGN0032022,CG14275,202,132-272,22
FBGN0032023,CG14274,202,132-272,22
FBGN0032024,CG14273,91,50-132,23
FBGN0028899,CG31817,43,37-50,24
FBGN0087041,CG42231,43,37-50,24
FBGN0028506,CG4455,291,272-310,21
FBGN0028523,CG5888,43,37-50,24
FBGN0032587,CG5953,202,132-272,22
FBGN0032588,CG5968,91,50-132,23
FBGN0051815,CG31815,91,50-132,23
FBGN0032590,CG4631,91,50-132,23
FBGN0001185,HER,91,50-132,23
FBGN0032452,CG15484,91,50-132,23
FBGN0031364,CG17648,43,37-50,24
FBGN0041249,GR22F,43,37-50,24
FBGN0045500,GR22B,43,37-50,24
FBGN0031367,C-CUP,91,50-132,23
FBGN0051665,WRY,202,132-272,22
FBGN0035152,CG3386,202,132-272,22
FBGN0035151,CG17129,91,50-132,23
FBGN0263042,CG43337,91,50-132,23
FBGN0036668,ZCCHC7,91,50-132,23
FBGN0052161,CG32161,202,132-272,22
FBGN0052170,CG32170,202,132-272,22
FBGN0036676,CG13028,202,132-272,22
FBGN0036677,CG13023,91,50-132,23
FBGN0036678,CG11905,91,50-132,23
FBGN0036679,CG13022,91,50-132,23
FBGN0035718,CG14820,317,310-325,20
FBGN0041232,CG32395,91,50-132,23
FBGN0035708,AXED,202,132-272,22
FBGN0052267,CG32267,91,50-132,23
FBGN0001254,IMPE2,202,132-272,22
FBGN0035186,CG13912,202,132-272,22
FBGN0026263,BIP1,91,50-132,23
FBGN0037142,CG14562,202,132-272,22
FBGN0037147,CG7140,202,132-272,22
FBGN0037149,CG14561,202,132-272,22
FBGN0036365,CMB,291,272-310,21
FBGN0036364,CG14109,202,132-272,22
FBGN0036363,CG10140,91,50-132,23
FBGN0036362,CG10725,202,132-272,22
FBGN0036361,CG10154,91,50-132,23
FBGN0036360,CG10713,419,358-480,18
FBGN0053263,CG33263,91,50-132,23
FBGN0030664,CG8119,91,50-132,23
FBGN0036373,TGI,202,132-272,22
FBGN0036826,ARX,91,50-132,23
FBGN0036835,CG14075,91,50-132,23
FBGN0085285,CG34256,91,50-132,23
FBGN0002945,NKD,419,358-480,18
FBGN0036860,CG14086,291,272-310,21
FBGN0036861,CG14089,91,50-132,23
FBGN0036862,GBS-76A,202,132-272,22
FBGN0036490,CG6888,91,50-132,23
FBGN0036870,CG14095,202,132-272,22
FBGN0052214,CG32214,202,132-272,22
FBGN0052208,825-OAK,202,132-272,22
FBGN0052213,CG32213,202,132-272,22
FBGN0036873,CG18294,202,132-272,22
FBGN0036871,CG14096,202,132-272,22
FBGN0036879,CPR76BB,419,358-480,18
FBGN0036889,CG14100,419,358-480,18
FBGN0036890,CG9368,202,132-272,22
FBGN0020277,LUSH,419,358-480,18
FBGN0036895,MS(3)76CC,202,132-272,22
FBGN0036896,WND,291,272-310,21
FBGN0036900,CG8765,202,132-272,22
FBGN0036905,MS(3)76CA,91,50-132,23
FBGN0036991,CG5872,202,132-272,22
FBGN0036993,CG5910,202,132-272,22
FBGN0052428,CG32428,202,132-272,22
FBGN0037014,CG13251,91,50-132,23
FBGN0037015,CMPY,91,50-132,23
FBGN0085289,CG34260,91,50-132,23
FBGN0037016,CG13252,91,50-132,23
FBGN0045474,GR77A,91,50-132,23
FBGN0037023,CG3698,202,132-272,22
FBGN0037025,SPC105R,91,50-132,23
FBGN0004552,AKH,202,132-272,22
FBGN0052260,CG32260,202,132-272,22
FBGN0035504,TEH4,556,530-583,16
FBGN0035508,CG15005,202,132-272,22
FBGN0035510,CPR64AA,419,358-480,18
FBGN0035512,CPR64AC,291,272-310,21
FBGN0017572,MO25,3,0-6,28
FBGN0015218,EIF4E1,1488,1480-1496,5
FBGN0052026,CG32026,291,272-310,21
FBGN0035933,CG13309,91,50-132,23
FBGN0035932,CG13308,91,50-132,23
FBGN0035931,CG13312,291,272-310,21
FBGN0085456,CG34427,291,272-310,21
FBGN0085455,CG34426,291,272-310,21
FBGN0052023,CG32023,291,272-310,21
FBGN0035929,CG13311,291,272-310,21
FBGN0035926,CG5804,202,132-272,22
FBGN0035924,CG6576,91,50-132,23
FBGN0040828,CG13306,202,132-272,22
FBGN0000356,CP16,202,132-272,22
FBGN0000358,CP19,91,50-132,23
FBGN0000355,CP15,91,50-132,23
FBGN0000357,CP18,91,50-132,23
FBGN0035921,CG13305,91,50-132,23
FBGN0035917,ZASP66,419,358-480,18
FBGN0036242,CG6793,202,132-272,22
FBGN0053703,CG33703,43,37-50,24
FBGN0053702,CG33702,43,37-50,24
FBGN0036010,IR67A,91,50-132,23
FBGN0036016,CG3306,91,50-132,23
FBGN0036019,OR67B,202,132-272,22
FBGN0039467,CG14253,202,132-272,22
FBGN0041625,OR65A,341,325-358,19
FBGN0041623,OR65C,341,325-358,19
FBGN0041624,OR65B,341,325-358,19
FBGN0032211,CG13138,202,132-272,22
FBGN0030711,RRP47,3,0-6,28
FBGN0037384,DGRN,91,50-132,23
FBGN0035263,CG12035,91,50-132,23
FBGN0011762,DNAPOL-ALPHA50,>4290,>4290,0
FBGN0031361,CG17652,>4290,>4290,0
FBGN0031574,TTLL4B,987,952-1023,8
FBGN0026147,TTLL4A,987,952-1023,8
FBGN0033936,ACHL,1292,1105-1480,6
FBGN0031444,CG9879,202,132-272,22
FBGN0031457,CG3077,950,948-952,9
FBGN0027342,FZ4,987,952-1023,8
FBGN0032845,CG10747,950,948-952,9
FBGN0022359,SODH-2,886,824-948,10
FBGN0024289,SODH-1,886,824-948,10
FBGN0038755,HS6ST,987,952-1023,8
FBGN0029114,TOLLO,810,797-824,11
FBGN0027359,TIM8,1488,1480-1496,5
FBGN0002573,SENS,810,797-824,11
FBGN0061362,CG33785,>4290,>4290,0
FBGN0032524,HACD2,1064,1023-1105,7
FBGN0000426,SMF,1488,1480-1496,5
FBGN0040377,VHA36-3,>4290,>4290,0
FBGN0022097,VHA36-1,>4290,>4290,0
FBGN0023520,CG3857,987,952-1023,8
FBGN0263599,L(3)72AB,>4290,>4290,0
FBGN0037009,CG5104,1488,1480-1496,5
FBGN0010292,BYS,>4290,>4290,0
FBGN0028931,CG16863,8,6-11,27
FBGN0033879,ECHS1,1714,1660-1768,3
FBGN0259704,NSUN5,>4290,>4290,0
FBGN0085421,EPAC,1488,1480-1496,5
FBGN0035357,MEP-1,748,743-753,13
FBGN0040238,BEST1,775,753-797,12
FBGN0036491,BEST4,775,753-797,12
FBGN0036492,BEST3,775,753-797,12
FBGN0037652,CG11980,>4290,>4290,0
FBGN0027528,GOE,202,132-272,22
FBGN0029067,DD,1488,1480-1496,5
FBGN0004882,ORB,987,952-1023,8
FBGN0032378,CYCY,1064,1023-1105,7
FBGN0021856,L(2)K14505,1488,1480-1496,5
FBGN0037963,CAD87A,748,743-753,13
FBGN0040389,MRPL14,886,824-948,10
FBGN0034002,CG8079,987,952-1023,8
FBGN0052068,ADI1,810,797-824,11
FBGN0030093,BAP111,1488,1480-1496,5
FBGN0053080,CG33080,987,952-1023,8
FBGN0026373,RPII33,>4290,>4290,0
FBGN0034681,CG9308,91,50-132,23
FBGN0029709,CHOP24,1292,1105-1480,6
FBGN0030063,CG1789,1488,1480-1496,5
FBGN0032793,CG10189,1488,1480-1496,5
FBGN0261602,RPL8,>4290,>4290,0
FBGN0030306,SPASE25,1488,1480-1496,5
FBGN0038989,CG6937,987,952-1023,8
FBGN0036299,TSF2,950,948-952,9
FBGN0261596,RPS24,>4290,>4290,0
FBGN0004577,PXD,748,743-753,13
FBGN0038469,CG4009,748,743-753,13
FBGN0030092,FH,1488,1480-1496,5
FBGN0015393,HOIP,1488,1480-1496,5
FBGN0035947,SRP68,>4290,>4290,0
FBGN0011589,ELK,950,948-952,9
FBGN0036805,CHMP1,987,952-1023,8
FBGN0038429,CG14882,1488,1480-1496,5
FBGN0036318,WBP2,950,948-952,9
FBGN0001170,H2.0,950,948-952,9
FBGN0011802,GEM3,950,948-952,9
FBGN0004636,RAP1,1488,1480-1496,5
FBGN0004868,GDI,>4290,>4290,0
FBGN0025186,ARI-2,886,824-948,10
FBGN0035520,CG11586,987,952-1023,8
FBGN0003462,SOD1,950,948-952,9
FBGN0005674,GLUPRORS,>4290,>4290,0
FBGN0030717,CG8931,950,948-952,9
FBGN0032664,SLC25A46,950,948-952,9
FBGN0036557,MRPS31,810,797-824,11
FBGN0023175,PROSALPHA7,1714,1660-1768,3
FBGN0024909,TAF7,1488,1480-1496,5
FBGN0032651,OLI,810,797-824,11
FBGN0039836,CG1750,950,948-952,9
FBGN0086130,DBP21E2,>4290,>4290,0
FBGN0034091,MRJ,987,952-1023,8
FBGN0036157,CG7560,>4290,>4290,0
FBGN0003515,ST,3,0-6,28
FBGN0086855,CG17078,91,50-132,23
FBGN0001330,KZ,>4290,>4290,0
FBGN0035852,CG7387,22,11-34,26
FBGN0051148,GBA1A,987,952-1023,8
FBGN0051414,GBA1B,987,952-1023,8
FBGN0000028,ACJ6,987,952-1023,8
FBGN0285910,VHAAC39-1,>4290,>4290,0
FBGN0013531,MED20,1064,1023-1105,7
FBGN0031676,SENJU,950,948-952,9
FBGN0034963,NOT11,1488,1480-1496,5
FBGN0038046,CG5641,987,952-1023,8
FBGN0033428,UPDO,1488,1480-1496,5
FBGN0052062,RBFOX1,987,952-1023,8
FBGN0085386,CG34357,886,824-948,10
FBGN0004646,OGRE,775,753-797,12
FBGN0033690,ENDOG,950,948-952,9
FBGN0015765,P38A,317,310-325,20
FBGN0037386,CG1208,22,11-34,26
FBGN0032919,CG9253,>4290,>4290,0
FBGN0037526,ARGRS-M,1488,1480-1496,5
FBGN0262733,SRC64B,341,325-358,19
FBGN0003401,SHU,1488,1480-1496,5
FBGN0033463,CG1513,1488,1480-1496,5
FBGN0010383,CYP18A1,950,948-952,9
FBGN0033431,CG1827,987,952-1023,8
FBGN0034427,CG10474,22,11-34,26
FBGN0034665,CG4372,987,952-1023,8
FBGN0033324,CG14744,202,132-272,22
FBGN0033599,CG13223,202,132-272,22
FBGN0033323,CG12376,202,132-272,22
FBGN0033326,CG14743,202,132-272,22
FBGN0034156,CG5348,202,132-272,22
FBGN0033050,PNGL,950,948-952,9
FBGN0035959,CG4911,341,325-358,19
FBGN0036305,CG10984,775,753-797,12
FBGN0086446,DCTN6-P27,1488,1480-1496,5
FBGN0039737,CG7920,886,824-948,10
FBGN0034059,CG8320,1488,1480-1496,5
FBGN0039651,CYT-C1L,1714,1660-1768,3
FBGN0035600,CYT-C1,1714,1660-1768,3
FBGN0031265,CG2794,1488,1480-1496,5
FBGN0250830,CG12547,987,952-1023,8
FBGN0020392,NMT,>4290,>4290,0
FBGN0260008,UQCR-11,1488,1480-1496,5
FBGN0050354,UQCR-11L,1488,1480-1496,5
FBGN0011305,RSF1,672,601-743,14
FBGN0034025,PGANT1,775,753-797,12
FBGN0031607,CG15440,950,948-952,9
FBGN0260642,ANTP,810,797-824,11
FBGN0028331,L(1)G0289,987,952-1023,8
FBGN0037138,P5CDH1,1714,1660-1768,3
FBGN0036403,CG6661,202,132-272,22
FBGN0053092,P5CDH2,202,132-272,22
FBGN0031980,RPL36A,>4290,>4290,0
FBGN0030800,NPRL2,1488,1480-1496,5
FBGN0264908,PHCL-1,886,824-948,10
FBGN0027873,CPSF100,1714,1660-1768,3
FBGN0027581,CG6191,1064,1023-1105,7
FBGN0013954,FKBP12,1488,1480-1496,5
FBGN0040505,ALK,987,952-1023,8
FBGN0031877,CG10399,1488,1480-1496,5
FBGN0035437,STRIP,1488,1480-1496,5
FBGN0034560,CG9235,886,824-948,10
FBGN0034554,CG15227,886,824-948,10
FBGN0033542,CG12309,886,824-948,10
FBGN0034243,NS2,>4290,>4290,0
FBGN0023129,AAY,1488,1480-1496,5
FBGN0037546,MACHR-B,810,797-824,11
FBGN0030482,CG1673,>4290,>4290,0
FBGN0039120,NUP98-96,1488,1480-1496,5
FBGN0000008,A,987,952-1023,8
FBGN0039611,CG14528,202,132-272,22
FBGN0037727,CG8358,202,132-272,22
FBGN0039024,CG4721,202,132-272,22
FBGN0039612,CG14523,202,132-272,22
FBGN0039564,CG5527,202,132-272,22
FBGN0027578,CG14526,202,132-272,22
FBGN0039613,CG14527,202,132-272,22
FBGN0038369,ARPC3A,1488,1480-1496,5
FBGN0065032,ARPC3B,1488,1480-1496,5
FBGN0025700,CG5885,1064,1023-1105,7
FBGN0030975,SDHBL,1714,1660-1768,3
FBGN0014028,SDHB,1714,1660-1768,3
FBGN0001257,IMPL2,748,743-753,13
FBGN0015561,UNPG,886,824-948,10
FBGN0266673,SEC10,1488,1480-1496,5
FBGN0001983,WOR,950,948-952,9
FBGN0034543,GALLA-1,1488,1480-1496,5
FBGN0028996,ONECUT,886,824-948,10
FBGN0032796,CG10188,987,952-1023,8
FBGN0019985,MGLUR,202,132-272,22
FBGN0037467,UFL1,1064,1023-1105,7
FBGN0003447,SN,886,824-948,10
FBGN0086675,FNE,950,948-952,9
FBGN0010263,RBP9,950,948-952,9
FBGN0029837,TSP5D,950,948-952,9
FBGN0033507,CG12909,987,952-1023,8
FBGN0034202,CG17287,43,37-50,24
FBGN0033474,CG1407,91,50-132,23
FBGN0039590,CG10011,810,797-824,11
FBGN0028926,NC2BETA,1488,1480-1496,5
FBGN0016684,NAPI-T,341,325-358,19
FBGN0034490,CG9864,987,952-1023,8
FBGN0038099,CG7091,291,272-310,21
FBGN0024315,PICOT,987,952-1023,8
FBGN0029727,CG6978,43,37-50,24
FBGN0058263,MFS17,987,952-1023,8
FBGN0034521,MGAT1,987,952-1023,8
FBGN0030816,CG16700,>4290,>4290,0
FBGN0030817,CG4991,>4290,>4290,0
FBGN0030734,CG9911,1488,1480-1496,5
FBGN0037498,CG10029,1488,1480-1496,5
FBGN0035791,CG8539,775,753-797,12
FBGN0003410,SINA,91,50-132,23
FBGN0260745,MFAS,886,824-948,10
FBGN0010198,RPS15AA,>4290,>4290,0
FBGN0033555,RPS15AB,>4290,>4290,0
FBGN0039008,CG6972,>4290,>4290,0
FBGN0036828,CG6841,810,797-824,11
FBGN0038445,CG14891,35,34-37,25
FBGN0031333,CG5561,91,50-132,23
FBGN0031332,CG5556,91,50-132,23
FBGN0012058,CDC27,1714,1660-1768,3
FBGN0030524,CG10993,>4290,>4290,0
FBGN0085521,CG40813,>4290,>4290,0
FBGN0085693,CG41562,>4290,>4290,0
FBGN0030085,CG6999,>4290,>4290,0
FBGN0052708,CG32708,>4290,>4290,0
FBGN0052706,CG32706,>4290,>4290,0
FBGN0037702,CG8176,987,952-1023,8
FBGN0030858,INTS2,987,952-1023,8
FBGN0038396,CG5013,1488,1480-1496,5
FBGN0037301,MMS19,1714,1660-1768,3
FBGN0039668,TRC8,810,797-824,11
FBGN0003321,SBR,1488,1480-1496,5
FBGN0028400,SYT4,950,948-952,9
FBGN0036892,LON,1488,1480-1496,5
FBGN0028897,CG4935,1488,1480-1496,5
FBGN0034989,CG3356,1292,1105-1480,6
FBGN0028342,ATPSYNDELTA,>4290,>4290,0
FBGN0031006,RICTOR,1714,1660-1768,3
FBGN0250903,LMGA,91,50-132,23
FBGN0039291,CG13663,1064,1023-1105,7
FBGN0038118,TIMEOUT,1488,1480-1496,5
FBGN0243513,CNIR,1488,1480-1496,5
FBGN0035107,MRI,987,952-1023,8
FBGN0035838,LDBR,1714,1660-1768,3
FBGN0026738,CG7857,1488,1480-1496,5
FBGN0267487,PTP61F,987,952-1023,8
FBGN0035213,CG2199,950,948-952,9
FBGN0000251,CAD,810,797-824,11
FBGN0034893,MRPL43,1714,1660-1768,3
FBGN0017579,RPL14,>4290,>4290,0
FBGN0034902,CG5532,1292,1105-1480,6
FBGN0031611,FIG4,>4290,>4290,0
FBGN0031436,ND-B17.2,1488,1480-1496,5
FBGN0085438,CG34409,202,132-272,22
FBGN0032499,UVRAG,1488,1480-1496,5
FBGN0003430,SLP1,886,824-948,10
FBGN0025724,BETA'COP,>4290,>4290,0
FBGN0266671,SEC6,1488,1480-1496,5
FBGN0011653,MAS,672,601-743,14
FBGN0283657,TLK,987,952-1023,8
FBGN0040918,SCHLANK,>4290,>4290,0
FBGN0259878,FS,886,824-948,10
FBGN0037937,FER3,810,797-824,11
FBGN0266848,WAP,>4290,>4290,0
FBGN0022960,VIMAR,1488,1480-1496,5
FBGN0039055,RASSF,987,952-1023,8
FBGN0010014,CANB,1488,1480-1496,5
FBGN0015614,CANB2,1488,1480-1496,5
FBGN0029176,EEF1GAMMA,>4290,>4290,0
FBGN0050083,CG30083,22,11-34,26
FBGN0053465,CG33465,35,34-37,25
FBGN0053461,CG33461,748,743-753,13
FBGN0050286,CG30286,748,743-753,13
FBGN0050087,CG30087,22,11-34,26
FBGN0050098,CG30098,748,743-753,13
