ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSMUSG00000005649,CABP5,454,435-473,16
ENSMUSG00000059981,TAOK2,454,435-473,16
ENSMUSG00000030678,MAZ,645,615-676,14
ENSMUSG00000058966,FAM57B,645,615-676,14
ENSMUSG00000107068,GM42742,454,435-473,16
ENSMUSG00000092534,PAGR1B,454,435-473,16
ENSMUSG00000030680,PAGR1A,454,435-473,16
ENSMUSG00000030677,KIF22,454,435-473,16
ENSMUSG00000045114,PRRT2,454,435-473,16
ENSMUSG00000052301,DOC2A,454,435-473,16
ENSMUSG00000032637,ATXN2L,454,435-473,16
ENSMUSG00000032342,MTO1,>4290,>4290,0
ENSMUSG00000025008,TCTN3,680,676-684,13
ENSMUSG00000042275,PELO,>4290,>4290,0
ENSMUSG00000023909,PAQR4,886,824-948,10
ENSMUSG00000027233,PATL2,1578,1496-1660,4
ENSMUSG00000030782,TGFB1I1,454,435-473,16
ENSMUSG00000055839,ELOB,645,615-676,14
ENSMUSG00000023908,PKMYT1,645,615-676,14
ENSMUSG00000044134,PHETA1,645,615-676,14
ENSMUSG00000049687,PHETA2,454,435-473,16
ENSMUSG00000030672,MYLPF,454,435-473,16
ENSMUSG00000038208,PGAP3,950,948-952,9
ENSMUSG00000062312,ERBB2,645,615-676,14
ENSMUSG00000038319,KCNH2,987,952-1023,8
ENSMUSG00000001983,TACO1,>4290,>4290,0
ENSMUSG00000006575,RUNDC3A,454,435-473,16
ENSMUSG00000038893,FAM117A,950,948-952,9
ENSMUSG00000029632,NDUFA4,645,615-676,14
ENSMUSG00000036672,CENPT,680,676-684,13
ENSMUSG00000058005,TDPOZ3,5,3-7,36
ENSMUSG00000094084,TDPOZ1,1,0-3,37
ENSMUSG00000090268,GM5286,1,0-3,37
ENSMUSG00000096879,GM4858,1,0-3,37
ENSMUSG00000094328,GM9125,1,0-3,37
ENSMUSG00000094163,TDPOZ5,1,0-3,37
ENSMUSG00000095822,GM9117,1,0-3,37
ENSMUSG00000103362,TDPOZ2,5,3-7,36
ENSMUSG00000089696,GM4778,1,0-3,37
ENSMUSG00000060256,TDPOZ4,1,0-3,37
ENSMUSG00000095251,GM10697,1,0-3,37
ENSMUSG00000057522,SPOP,1714,1660-1768,3
ENSMUSG00000103350,GM37596,1,0-3,37
ENSMUSG00000068879,GM5773,5,3-7,36
ENSMUSG00000074424,GM10696,1,0-3,37
ENSMUSG00000046719,NXPH3,645,615-676,14
ENSMUSG00000000120,NGFR,645,615-676,14
ENSMUSG00000006574,SLC4A1,680,676-684,13
ENSMUSG00000059995,ATXN7L3,950,948-952,9
ENSMUSG00000078619,SMARCD2,544,473-615,15
ENSMUSG00000020708,PSMC5,>4290,>4290,0
ENSMUSG00000052373,MPP3,987,952-1023,8
ENSMUSG00000041483,ZFP281,544,473-615,15
ENSMUSG00000020936,NMT1,>4290,>4290,0
ENSMUSG00000064307,LRRC51,987,952-1023,8
ENSMUSG00000052613,PCDH15,645,615-676,14
ENSMUSG00000024998,PLCE1,810,797-824,11
ENSMUSG00000044026,SLC35G1,645,615-676,14
ENSMUSG00000036560,LGI4,244,177-312,20
ENSMUSG00000026961,LRRC26,244,177-312,20
ENSMUSG00000067242,LGI1,645,615-676,14
ENSMUSG00000033777,TLR13,14,8-21,34
ENSMUSG00000037095,LRG1,168,159-177,21
ENSMUSG00000054237,FRA10AC1,1714,1660-1768,3
ENSMUSG00000024992,PDE6C,>4290,>4290,0
ENSMUSG00000024990,RBP4,454,435-473,16
ENSMUSG00000024989,CEP55,544,473-615,15
ENSMUSG00000041014,NRG3,544,473-615,15
ENSMUSG00000025089,GFRA1,645,615-676,14
ENSMUSG00000054843,ATRNL1,645,615-676,14
ENSMUSG00000025083,AFAP1L2,680,676-684,13
ENSMUSG00000025082,VWA2,645,615-676,14
ENSMUSG00000025081,TDRD1,645,615-676,14
ENSMUSG00000035173,CCDC186,987,952-1023,8
ENSMUSG00000035283,ADRB1,680,676-684,13
ENSMUSG00000025078,NHLRC2,645,615-676,14
ENSMUSG00000025077,DCLRE1A,645,615-676,14
ENSMUSG00000035818,PLEKHS1,332,312-352,19
ENSMUSG00000036334,IGSF10,987,952-1023,8
ENSMUSG00000027761,AADAC,1064,1023-1105,7
ENSMUSG00000027762,SUCNR1,645,615-676,14
ENSMUSG00000027765,P2RY1,645,615-676,14
ENSMUSG00000036894,RAP2B,454,435-473,16
ENSMUSG00000036885,ARHGEF26,886,824-948,10
ENSMUSG00000027770,DHX36,1578,1496-1660,4
ENSMUSG00000043441,GPR149,645,615-676,14
ENSMUSG00000027820,MME,680,676-684,13
ENSMUSG00000036834,PLCH1,680,676-684,13
ENSMUSG00000048581,E130311K13RIK,680,676-684,13
ENSMUSG00000022897,DYRK1A,>4290,>4290,0
ENSMUSG00000022636,ALCAM,544,473-615,15
ENSMUSG00000039361,PICALM,1714,1660-1768,3
ENSMUSG00000031969,ACAD8,1714,1660-1768,3
ENSMUSG00000035443,THYN1,544,473-615,15
ENSMUSG00000031988,VPS26B,>4290,>4290,0
ENSMUSG00000032268,TMPRSS5,950,948-952,9
ENSMUSG00000000167,PIH1D2,987,952-1023,8
ENSMUSG00000030600,LRFN1,544,473-615,15
ENSMUSG00000109336,SAMD4B,5,3-7,36
ENSMUSG00000003437,PAF1,1578,1496-1660,4
ENSMUSG00000038335,TSR1,>4290,>4290,0
ENSMUSG00000043099,HIC1,544,473-615,15
ENSMUSG00000078789,DPH1,>4290,>4290,0
ENSMUSG00000045374,WDR81,>4290,>4290,0
ENSMUSG00000040543,PITPNM3,645,615-676,14
ENSMUSG00000107877,GM43951,645,615-676,14
ENSMUSG00000020807,4933427D14RIK,645,615-676,14
ENSMUSG00000020803,TXNDC17,1578,1496-1660,4
ENSMUSG00000017286,GLOD4,1714,1660-1768,3
ENSMUSG00000010277,2610507B11RIK,1292,1105-1480,6
ENSMUSG00000018379,SRSF1,544,473-615,15
ENSMUSG00000020679,HNF1B,680,676-684,13
ENSMUSG00000034940,SYNRG,950,948-952,9
ENSMUSG00000018651,TADA2A,987,952-1023,8
ENSMUSG00000017386,TRAF4,886,824-948,10
ENSMUSG00000019437,TLCD1,645,615-676,14
ENSMUSG00000002059,RAB34,544,473-615,15
ENSMUSG00000047248,C2CD3,987,952-1023,8
ENSMUSG00000051048,P4HA3,950,948-952,9
ENSMUSG00000029433,DIABLO,645,615-676,14
ENSMUSG00000030888,RRP8,>4290,>4290,0
ENSMUSG00000037032,APBB1,645,615-676,14
ENSMUSG00000052516,ROBO2,645,615-676,14
ENSMUSG00000030987,STIM1,987,952-1023,8
ENSMUSG00000026641,USF1,987,952-1023,8
ENSMUSG00000032126,HMBS,>4290,>4290,0
ENSMUSG00000032096,ARCN1,>4290,>4290,0
ENSMUSG00000048537,PHLDB1,680,676-684,13
ENSMUSG00000020716,NF1,1488,1480-1496,5
ENSMUSG00000018378,CUEDC1,950,948-952,9
ENSMUSG00000018428,AKAP1,886,824-948,10
ENSMUSG00000058173,SMCO4,544,473-615,15
ENSMUSG00000017376,NLK,>4290,>4290,0
ENSMUSG00000032109,NLRX1,544,473-615,15
ENSMUSG00000026255,EFHD1,987,952-1023,8
ENSMUSG00000079436,KCNJ13,645,615-676,14
ENSMUSG00000017677,WSB1,680,676-684,13
ENSMUSG00000017453,PIPOX,1578,1496-1660,4
ENSMUSG00000037791,PHF12,987,952-1023,8
ENSMUSG00000059439,BCAS3,1714,1660-1768,3
ENSMUSG00000000094,TBX4,987,952-1023,8
ENSMUSG00000034329,BRIP1,>4290,>4290,0
ENSMUSG00000018481,APPBP2,544,473-615,15
ENSMUSG00000000804,USP32,645,615-676,14
ENSMUSG00000037278,TMEM97,645,615-676,14
ENSMUSG00000004798,ULK2,544,473-615,15
ENSMUSG00000010025,ALDH3A2,>4290,>4290,0
ENSMUSG00000034118,TPST1,886,824-948,10
ENSMUSG00000038351,SGSM2,645,615-676,14
ENSMUSG00000017615,TNFAIP1,1064,1023-1105,7
ENSMUSG00000001105,IFT20,987,952-1023,8
ENSMUSG00000072640,LYRM9,645,615-676,14
ENSMUSG00000049313,SORL1,1578,1496-1660,4
ENSMUSG00000047412,ZBTB44,544,473-615,15
ENSMUSG00000031994,ADAMTS8,454,435-473,16
ENSMUSG00000039016,TIMM8B,454,435-473,16
ENSMUSG00000000171,SDHD,1292,1105-1480,6
ENSMUSG00000039217,IL18,424,413-435,17
ENSMUSG00000002769,GNMT,645,615-676,14
ENSMUSG00000016200,SYT14,544,473-615,15
ENSMUSG00000029596,SDSL,454,435-473,16
ENSMUSG00000021182,CCDC88C,1064,1023-1105,7
ENSMUSG00000047415,GPR68,645,615-676,14
ENSMUSG00000021185,DGLUCY,987,952-1023,8
ENSMUSG00000037669,LDAH,1714,1660-1768,3
ENSMUSG00000044456,RIN3,987,952-1023,8
ENSMUSG00000038300,PTH2,132,105-159,22
ENSMUSG00000020673,TPO,987,952-1023,8
ENSMUSG00000020672,SNTG2,950,948-952,9
ENSMUSG00000037270,4932438A13RIK,987,952-1023,8
ENSMUSG00000028300,C9ORF72,645,615-676,14
ENSMUSG00000045083,LINGO2,645,615-676,14
ENSMUSG00000028156,EIF4E,645,615-676,14
ENSMUSG00000005813,METAP1,645,615-676,14
ENSMUSG00000074207,ADH1,454,435-473,16
ENSMUSG00000037797,ADH4,454,435-473,16
ENSMUSG00000028138,ADH5,454,435-473,16
ENSMUSG00000074206,ADH6B,5,3-7,36
ENSMUSG00000024227,PDZPH1,544,473-615,15
ENSMUSG00000005873,REEP5,645,615-676,14
ENSMUSG00000015289,LAGE3,544,473-615,15
ENSMUSG00000079532,GM6890,544,473-615,15
ENSMUSG00000079536,GM6880,544,473-615,15
ENSMUSG00000031181,CTAG2,544,473-615,15
ENSMUSG00000014813,STC1,680,676-684,13
ENSMUSG00000031565,FGFR1,886,824-948,10
ENSMUSG00000023307,MARCH5,1292,1105-1480,6
ENSMUSG00000025228,ACTR1A,1714,1660-1768,3
ENSMUSG00000079941,GM11273,645,615-676,14
ENSMUSG00000061518,COX5B,645,615-676,14
ENSMUSG00000020476,DBNL,645,615-676,14
ENSMUSG00000035273,HPSE,544,473-615,15
ENSMUSG00000022092,PPP3CC,454,435-473,16
ENSMUSG00000022099,DMTN,645,615-676,14
ENSMUSG00000031226,PBDC1,987,952-1023,8
ENSMUSG00000022100,XPO7,1714,1660-1768,3
ENSMUSG00000022103,GFRA2,645,615-676,14
ENSMUSG00000006273,ATP6V1B2,987,952-1023,8
ENSMUSG00000030002,DUSP11,645,615-676,14
ENSMUSG00000055799,TCF7L1,544,473-615,15
ENSMUSG00000035266,HELQ,987,952-1023,8
ENSMUSG00000029314,GPAT3,>4290,>4290,0
ENSMUSG00000035187,NKX6-1,987,952-1023,8
ENSMUSG00000062328,RPL17,>4290,>4290,0
ENSMUSG00000090451,GM6133,39,33-45,31
ENSMUSG00000070056,MFHAS1,645,615-676,14
ENSMUSG00000062991,NRG1,645,615-676,14
ENSMUSG00000047789,SLC38A9,950,948-952,9
ENSMUSG00000049184,PURG,454,435-473,16
ENSMUSG00000031897,PSMB10,454,435-473,16
ENSMUSG00000029177,CENPA,>4290,>4290,0
ENSMUSG00000024472,DCP2,>4290,>4290,0
ENSMUSG00000034653,YTHDC2,950,948-952,9
ENSMUSG00000093930,HMGCS1,>4290,>4290,0
ENSMUSG00000028465,TLN1,987,952-1023,8
ENSMUSG00000028464,TPM2,5,3-7,36
ENSMUSG00000035392,DENND1A,544,473-615,15
ENSMUSG00000026749,NEK6,544,473-615,15
ENSMUSG00000026750,PSMB7,645,615-676,14
ENSMUSG00000026751,NR5A1,810,797-824,11
ENSMUSG00000038740,MVB12B,810,797-824,11
ENSMUSG00000038696,MAPKAP1,645,615-676,14
ENSMUSG00000029419,AJM1,645,615-676,14
ENSMUSG00000050875,MINAR2,645,615-676,14
ENSMUSG00000024597,SLC12A2,1292,1105-1480,6
ENSMUSG00000052488,CHERP,987,952-1023,8
ENSMUSG00000039552,RSPH4A,987,952-1023,8
ENSMUSG00000040866,RSPH6A,987,952-1023,8
ENSMUSG00000041168,LONP1,1934,1768-2101,2
ENSMUSG00000027959,SASS6,987,952-1023,8
ENSMUSG00000055053,NFIC,987,952-1023,8
ENSMUSG00000063052,LRRC40,645,615-676,14
ENSMUSG00000026239,PDE6D,987,952-1023,8
ENSMUSG00000057863,RPL36,645,615-676,14
ENSMUSG00000093922,RPL36-PS4,5,3-7,36
ENSMUSG00000062075,LMNB2,645,615-676,14
ENSMUSG00000036513,COMMD2,1488,1480-1496,5
ENSMUSG00000002379,NDUFA11,645,615-676,14
ENSMUSG00000005949,CTNS,1578,1496-1660,4
ENSMUSG00000033382,TRAPPC8,645,615-676,14
ENSMUSG00000028544,SLC5A9,886,824-948,10
ENSMUSG00000033697,ARHGAP39,680,676-684,13
ENSMUSG00000028703,LRRC41,645,615-676,14
ENSMUSG00000028702,RAD54L,>4290,>4290,0
ENSMUSG00000053289,DDX10,>4290,>4290,0
ENSMUSG00000033253,SZT2,886,824-948,10
ENSMUSG00000033952,ASPM,645,615-676,14
ENSMUSG00000028175,DEPDC1A,886,824-948,10
ENSMUSG00000039735,FNBP1L,1488,1480-1496,5
ENSMUSG00000028121,BCAR3,886,824-948,10
ENSMUSG00000027615,HPS3,645,615-676,14
ENSMUSG00000027677,TTC14,645,615-676,14
ENSMUSG00000027680,FXR1,987,952-1023,8
ENSMUSG00000027679,DNAJC19,645,615-676,14
ENSMUSG00000074637,SOX2,950,948-952,9
ENSMUSG00000037400,ATP11B,645,615-676,14
ENSMUSG00000027709,MCCC1,1934,1768-2101,2
ENSMUSG00000022875,KNG1,544,473-615,15
ENSMUSG00000060459,KNG2,5,3-7,36
ENSMUSG00000027663,ZMAT3,680,676-684,13
ENSMUSG00000060450,RNF14,1714,1660-1768,3
ENSMUSG00000034212,ANKMY1,950,948-952,9
ENSMUSG00000027882,STXBP3,544,473-615,15
ENSMUSG00000045662,HENMT1,1578,1496-1660,4
ENSMUSG00000027801,TM4SF4,544,473-615,15
ENSMUSG00000003617,CP,645,615-676,14
ENSMUSG00000022774,NCBP2,1934,1768-2101,2
ENSMUSG00000056629,FKBP2,1578,1496-1660,4
ENSMUSG00000107002,0610012G03RIK,544,473-615,15
ENSMUSG00000022780,MELTF,645,615-676,14
ENSMUSG00000028176,LRRC7,645,615-676,14
ENSMUSG00000043020,WDR63,987,952-1023,8
ENSMUSG00000036863,SYDE2,645,615-676,14
ENSMUSG00000036873,2410004B18RIK,544,473-615,15
ENSMUSG00000028197,COL24A1,39,33-45,31
ENSMUSG00000074182,ZNHIT6,>4290,>4290,0
ENSMUSG00000028194,DDAH1,680,676-684,13
ENSMUSG00000006389,MPL,544,473-615,15
ENSMUSG00000074818,PDZD7,680,676-684,13
ENSMUSG00000034247,PLEKHM1,987,952-1023,8
ENSMUSG00000051890,KLHDC1,>4290,>4290,0
ENSMUSG00000038366,LASP1,987,952-1023,8
ENSMUSG00000017417,PLXDC1,645,615-676,14
ENSMUSG00000024979,TECTB,454,435-473,16
ENSMUSG00000055523,GUCY2G,987,952-1023,8
ENSMUSG00000024981,ACSL5,987,952-1023,8
ENSMUSG00000078650,G6PC,645,615-676,14
ENSMUSG00000078652,PSME3,1064,1023-1105,7
ENSMUSG00000017119,NBR1,645,615-676,14
ENSMUSG00000034936,ARL4D,645,615-676,14
ENSMUSG00000001494,SOST,645,615-676,14
ENSMUSG00000001493,MEOX1,886,824-948,10
ENSMUSG00000017724,ETV4,987,952-1023,8
ENSMUSG00000034931,DHX8,>4290,>4290,0
ENSMUSG00000058756,THRA,454,435-473,16
ENSMUSG00000038150,ORMDL3,645,615-676,14
ENSMUSG00000000125,WNT3,645,615-676,14
ENSMUSG00000034187,NSF,>4290,>4290,0
ENSMUSG00000048895,CDK5R1,886,824-948,10
ENSMUSG00000035441,MYO1D,544,473-615,15
ENSMUSG00000038967,PDK2,544,473-615,15
ENSMUSG00000038517,TBKBP1,544,473-615,15
ENSMUSG00000001444,TBX21,987,952-1023,8
ENSMUSG00000038534,OSBPL7,454,435-473,16
ENSMUSG00000001445,MRPL10,987,952-1023,8
ENSMUSG00000018659,PNPO,1488,1480-1496,5
ENSMUSG00000045725,PRR15,544,473-615,15
ENSMUSG00000018669,CDK5RAP3,1578,1496-1660,4
ENSMUSG00000038615,NFE2L1,680,676-684,13
ENSMUSG00000018666,CBX1,950,948-952,9
ENSMUSG00000020876,SNX11,1714,1660-1768,3
ENSMUSG00000057058,SKAP1,886,824-948,10
ENSMUSG00000018973,HOXB1,680,676-684,13
ENSMUSG00000038700,HOXB5,645,615-676,14
ENSMUSG00000000690,HOXB6,544,473-615,15
ENSMUSG00000022388,TTLL8,>4290,>4290,0
ENSMUSG00000059832,KPRP,>4290,>4290,0
ENSMUSG00000006056,CALCOCO2,950,948-952,9
ENSMUSG00000006058,SNF8,>4290,>4290,0
ENSMUSG00000052915,MSL1,987,952-1023,8
ENSMUSG00000033916,CHMP2A,1934,1768-2101,2
ENSMUSG00000018405,MRM1,645,615-676,14
ENSMUSG00000042423,FBRS,454,435-473,16
ENSMUSG00000053877,SRCAP,1934,1768-2101,2
ENSMUSG00000107023,GM42715,1934,1768-2101,2
ENSMUSG00000030805,STX4A,454,435-473,16
ENSMUSG00000033389,ARHGAP44,454,435-473,16
ENSMUSG00000018736,NDEL1,1488,1480-1496,5
ENSMUSG00000076435,ACSF2,886,824-948,10
ENSMUSG00000045775,SLC16A5,950,948-952,9
ENSMUSG00000016940,KCTD2,645,615-676,14
ENSMUSG00000025474,TUBGCP2,>4290,>4290,0
ENSMUSG00000025473,ADAM8,645,615-676,14
ENSMUSG00000025199,CHUK,810,797-824,11
ENSMUSG00000037126,PSD,1714,1660-1768,3
ENSMUSG00000039703,NPLOC4,>4290,>4290,0
ENSMUSG00000039781,CEP131,987,952-1023,8
ENSMUSG00000074646,6430550D23RIK,50,45-55,30
ENSMUSG00000007216,ZFP775,14,8-21,34
ENSMUSG00000025371,CHMP6,1714,1660-1768,3
ENSMUSG00000025372,BAIAP2,645,615-676,14
ENSMUSG00000025375,AATK,645,615-676,14
ENSMUSG00000030486,ZFP108,39,33-45,31
ENSMUSG00000055305,ZFP93,39,33-45,31
ENSMUSG00000068962,ZFP114,30,29-33,32
ENSMUSG00000047603,ZFP235,39,33-45,31
ENSMUSG00000074283,ZFP109,14,8-21,34
ENSMUSG00000018800,ABCA5,>4290,>4290,0
ENSMUSG00000020305,ASB3,645,615-676,14
ENSMUSG00000040177,2310057M21RIK,544,473-615,15
ENSMUSG00000006205,HTRA1,645,615-676,14
ENSMUSG00000040268,PLEKHA1,680,676-684,13
ENSMUSG00000041408,WAPL,950,948-952,9
ENSMUSG00000041078,GRID1,950,948-952,9
ENSMUSG00000058690,CCSER2,544,473-615,15
ENSMUSG00000020546,STXBP4,987,952-1023,8
ENSMUSG00000003949,HLF,454,435-473,16
ENSMUSG00000110344,GM45716,5,3-7,36
ENSMUSG00000069763,TMEM100,544,473-615,15
ENSMUSG00000048616,NOG,950,948-952,9
ENSMUSG00000025577,CBX2,645,615-676,14
ENSMUSG00000025170,RAB40B,645,615-676,14
ENSMUSG00000020544,COX11,645,615-676,14
ENSMUSG00000019987,ARG1,950,948-952,9
ENSMUSG00000050244,HEATR1,>4290,>4290,0
ENSMUSG00000036817,SUN1,645,615-676,14
ENSMUSG00000037747,PHYHIPL,544,473-615,15
ENSMUSG00000052595,A1CF,544,473-615,15
ENSMUSG00000043259,FAM13C,987,952-1023,8
ENSMUSG00000024887,ASAH2,1578,1496-1660,4
ENSMUSG00000056158,CAR10,950,948-952,9
ENSMUSG00000039055,EME1,1488,1480-1496,5
ENSMUSG00000024414,MRPL27,454,435-473,16
ENSMUSG00000020732,RAB37,544,473-615,15
ENSMUSG00000020733,SLC9A3R1,987,952-1023,8
ENSMUSG00000034471,CASKIN2,544,473-615,15
ENSMUSG00000030876,METTL9,645,615-676,14
ENSMUSG00000079111,KDELR2,>4290,>4290,0
ENSMUSG00000032802,SRXN1,680,676-684,13
ENSMUSG00000068079,TCF15,950,948-952,9
ENSMUSG00000018459,SLC13A3,680,676-684,13
ENSMUSG00000027670,OCSTAMP,680,676-684,13
ENSMUSG00000047090,TMEM198B,987,952-1023,8
ENSMUSG00000025355,MMP19,680,676-684,13
ENSMUSG00000064030,PYM1,987,952-1023,8
ENSMUSG00000051934,SPATS2,987,952-1023,8
ENSMUSG00000005682,PAN2,1714,1660-1768,3
ENSMUSG00000025353,ORMDL2,645,615-676,14
ENSMUSG00000040195,NEMP1,987,952-1023,8
ENSMUSG00000025351,CD63,1578,1496-1660,4
ENSMUSG00000037353,LETMD1,1934,1768-2101,2
ENSMUSG00000070708,GTSF1L,987,952-1023,8
ENSMUSG00000053508,GTSF2,77,73-82,26
ENSMUSG00000023034,NR4A1,810,797-824,11
ENSMUSG00000000531,GRASP,645,615-676,14
ENSMUSG00000025357,DGKA,987,952-1023,8
ENSMUSG00000025373,RNF41,645,615-676,14
ENSMUSG00000014498,ANKRD52,987,952-1023,8
ENSMUSG00000039914,COQ10A,645,615-676,14
ENSMUSG00000046934,CSL,>4290,>4290,0
ENSMUSG00000005683,CS,>4290,>4290,0
ENSMUSG00000023015,RACGAP1,1292,1105-1480,6
ENSMUSG00000098112,BIN2,1488,1480-1496,5
ENSMUSG00000000346,DAZAP2,950,948-952,9
ENSMUSG00000009739,POU6F1,950,948-952,9
ENSMUSG00000009733,TFCP2,987,952-1023,8
ENSMUSG00000044636,CSRNP2,886,824-948,10
ENSMUSG00000000555,ITGA5,987,952-1023,8
ENSMUSG00000022469,RAPGEF3,544,473-615,15
ENSMUSG00000081534,SLC48A1,101,96-105,23
ENSMUSG00000026640,PLXNA2,645,615-676,14
ENSMUSG00000016494,CD34,454,435-473,16
ENSMUSG00000044098,RSBN1,987,952-1023,8
ENSMUSG00000028642,TMEM269,544,473-615,15
ENSMUSG00000028763,HSPG2,987,952-1023,8
ENSMUSG00000040706,AGMAT,680,676-684,13
ENSMUSG00000028756,PINK1,544,473-615,15
ENSMUSG00000021822,PLAU,680,676-684,13
ENSMUSG00000078235,FAM43B,454,435-473,16
ENSMUSG00000041241,MUL1,950,948-952,9
ENSMUSG00000028753,VWA5B1,950,948-952,9
ENSMUSG00000015023,DDX19A,645,615-676,14
ENSMUSG00000033658,DDX19B,645,615-676,14
ENSMUSG00000043621,UBXN10,987,952-1023,8
ENSMUSG00000029073,CPTP,1578,1496-1660,4
ENSMUSG00000046811,GLTPD2,454,435-473,16
ENSMUSG00000029034,INTS11,>4290,>4290,0
ENSMUSG00000029033,ACAP3,645,615-676,14
ENSMUSG00000008730,HIPK1,680,676-684,13
ENSMUSG00000029076,SDF4,886,824-948,10
ENSMUSG00000023571,C1QTNF12,645,615-676,14
ENSMUSG00000027848,OLFML3,645,615-676,14
ENSMUSG00000027849,SYT6,645,615-676,14
ENSMUSG00000073700,KLHL21,987,952-1023,8
ENSMUSG00000028952,ZBTB48,544,473-615,15
ENSMUSG00000028948,NOL9,1934,1768-2101,2
ENSMUSG00000039713,PLEKHG5,645,615-676,14
ENSMUSG00000029075,TNFRSF4,987,952-1023,8
ENSMUSG00000045362,TNFRSF26,39,33-45,31
ENSMUSG00000010751,TNFRSF22,50,45-55,30
ENSMUSG00000037613,TNFRSF23,50,45-55,30
ENSMUSG00000028599,TNFRSF1B,987,952-1023,8
ENSMUSG00000026321,TNFRSF11A,987,952-1023,8
ENSMUSG00000030339,LTBR,987,952-1023,8
ENSMUSG00000041954,TNFRSF18,987,952-1023,8
ENSMUSG00000042333,TNFRSF14,987,952-1023,8
ENSMUSG00000022074,TNFRSF10B,24,21-29,33
ENSMUSG00000024793,TNFRSF25,987,952-1023,8
ENSMUSG00000028602,TNFRSF8,987,952-1023,8
ENSMUSG00000032491,NRADD,987,952-1023,8
ENSMUSG00000030336,CD27,987,952-1023,8
ENSMUSG00000067578,CBLN4,680,676-684,13
ENSMUSG00000052033,PFDN4,1714,1660-1768,3
ENSMUSG00000052056,ZFP217,544,473-615,15
ENSMUSG00000047907,TSHZ2,680,676-684,13
ENSMUSG00000027551,ZFP64,645,615-676,14
ENSMUSG00000027547,SALL4,645,615-676,14
ENSMUSG00000027546,ATP9A,>4290,>4290,0
ENSMUSG00000027544,NFATC2,544,473-615,15
ENSMUSG00000074575,KCNG1,544,473-615,15
ENSMUSG00000027646,SRC,454,435-473,16
ENSMUSG00000019823,MICAL1,332,312-352,19
ENSMUSG00000016179,CAMK1G,544,473-615,15
ENSMUSG00000010136,PIFO,950,948-952,9
ENSMUSG00000023980,TAF8,1578,1496-1660,4
ENSMUSG00000019087,ATP6AP1,987,952-1023,8
ENSMUSG00000015291,GDI1,>4290,>4290,0
ENSMUSG00000025648,PFKFB4,1934,1768-2101,2
ENSMUSG00000025271,PFKFB1,1934,1768-2101,2
ENSMUSG00000035780,UGT2A3,645,615-676,14
ENSMUSG00000054545,UGT1A6A,14,8-21,34
ENSMUSG00000090124,UGT1A7C,14,8-21,34
ENSMUSG00000090145,UGT1A6B,14,8-21,34
ENSMUSG00000090175,UGT1A9,50,45-55,30
ENSMUSG00000090165,UGT1A10,50,45-55,30
ENSMUSG00000089675,UGT1A8,50,45-55,30
ENSMUSG00000106677,UGT2A1,30,29-33,32
ENSMUSG00000107180,GM43638,62,55-70,29
ENSMUSG00000039018,MTG1,>4290,>4290,0
ENSMUSG00000025464,PAOX,1934,1768-2101,2
ENSMUSG00000042129,RASSF4,987,952-1023,8
ENSMUSG00000054051,ERCC6,1934,1768-2101,2
ENSMUSG00000041730,PRRXL1,645,615-676,14
ENSMUSG00000051506,WDFY4,1714,1660-1768,3
ENSMUSG00000021940,PTPN20,645,615-676,14
ENSMUSG00000035049,RRP12,645,615-676,14
ENSMUSG00000041396,METTL18,645,615-676,14
ENSMUSG00000025231,SUFU,886,824-948,10
ENSMUSG00000056209,NPM3,454,435-473,16
ENSMUSG00000025220,OGA,987,952-1023,8
ENSMUSG00000027376,PROM2,987,952-1023,8
ENSMUSG00000074811,HPS6,645,615-676,14
ENSMUSG00000040018,COX15,1714,1660-1768,3
ENSMUSG00000025193,CUTC,645,615-676,14
ENSMUSG00000025188,HPS1,1064,1023-1105,7
ENSMUSG00000074852,HPSE2,886,824-948,10
ENSMUSG00000018822,SFRP5,680,676-684,13
ENSMUSG00000053012,KRCC1,244,177-312,20
ENSMUSG00000044345,MARVELD1,950,948-952,9
ENSMUSG00000036097,SLF2,645,615-676,14
ENSMUSG00000042213,ZFAND4,1714,1660-1768,3
ENSMUSG00000025702,MARCH8,645,615-676,14
ENSMUSG00000025701,ALOX5,645,615-676,14
ENSMUSG00000071253,SLC25A16,1934,1768-2101,2
ENSMUSG00000047146,TET1,950,948-952,9
ENSMUSG00000020074,CCAR1,645,615-676,14
ENSMUSG00000036923,STOX1,645,615-676,14
ENSMUSG00000034538,ZFP418,8,7-8,35
ENSMUSG00000037798,MAT1A,>4290,>4290,0
ENSMUSG00000025212,SFXN3,1714,1660-1768,3
ENSMUSG00000067150,XPO5,>4290,>4290,0
ENSMUSG00000020467,EFEMP1,645,615-676,14
ENSMUSG00000026620,MARK1,645,615-676,14
ENSMUSG00000021804,RGR,544,473-615,15
ENSMUSG00000036748,CUEDC2,544,473-615,15
ENSMUSG00000036450,HIF1AN,886,824-948,10
ENSMUSG00000036961,WNT8B,987,952-1023,8
ENSMUSG00000067369,TRMT2B,454,435-473,16
ENSMUSG00000020087,TYSND1,645,615-676,14
ENSMUSG00000020091,EIF4EBP2,454,435-473,16
ENSMUSG00000025290,RPS24,14,8-21,34
ENSMUSG00000063458,LRMDA,1064,1023-1105,7
ENSMUSG00000023953,POLH,1934,1768-2101,2
ENSMUSG00000023952,GTPBP2,>4290,>4290,0
