ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSGALG00000000401,RBM15,1292,1105-1480,6
ENSGALG00000025867,ALX3,454,435-473,16
ENSGALG00000000394,SLC6A17,645,615-676,14
ENSGALG00000000400,KCNC4,645,615-676,14
ENSGALG00000000329,AHCYL1,987,952-1023,8
ENSGALG00000003247,NFYA,1488,1480-1496,5
ENSGALG00000029390,C15H12ORF65,645,615-676,14
ENSGALG00000003645,,645,615-676,14
ENSGALG00000052952,,645,615-676,14
ENSGALG00000003682,ARL6IP4,987,952-1023,8
ENSGALG00000034344,MTHFD2,645,615-676,14
ENSGALG00000039203,MOB1A,1578,1496-1660,4
ENSGALG00000043208,TRAFD1,544,473-615,15
ENSGALG00000047792,SELENOM,1578,1496-1660,4
ENSGALG00000054099,,18,0-37,29
ENSGALG00000053217,,>4290,>4290,0
ENSGALG00000047947,,18,0-37,29
ENSGALG00000052712,,245,237-254,22
ENSGALG00000043254,EPX,1064,1023-1105,7
ENSGALG00000000242,EBF2,987,952-1023,8
ENSGALG00000003594,ANK1,987,952-1023,8
ENSGALG00000003205,EIF4EBP1,950,948-952,9
ENSGALG00000049358,,645,615-676,14
ENSGALG00000048285,TCN2,950,948-952,9
ENSGALG00000005784,CCDC117,544,473-615,15
ENSGALG00000007758,OSBP2,680,676-684,13
ENSGALG00000042213,AP1B1,>4290,>4290,0
ENSGALG00000036731,GAS2L1,645,615-676,14
ENSGALG00000008149,EWSR1,987,952-1023,8
ENSGALG00000043806,DNAH10,987,952-1023,8
ENSGALG00000003194,ATP6V0A2,>4290,>4290,0
ENSGALG00000023683,TCTN2,645,615-676,14
ENSGALG00000032916,,645,615-676,14
ENSGALG00000006942,PIK3IP1,544,473-615,15
ENSGALG00000006950,LIMK2,544,473-615,15
ENSGALG00000004849,WSCD2,987,952-1023,8
ENSGALG00000035182,CMKLR1,544,473-615,15
ENSGALG00000039472,SART3,1714,1660-1768,3
ENSGALG00000004858,FICD,645,615-676,14
ENSGALG00000004869,ISCU,>4290,>4290,0
ENSGALG00000011970,CHADL,544,473-615,15
ENSGALG00000004901,CORO1C,1714,1660-1768,3
ENSGALG00000043053,DAO,1934,1768-2101,2
ENSGALG00000034278,SVOP,1714,1660-1768,3
ENSGALG00000040265,USP30,544,473-615,15
ENSGALG00000035152,ALKBH2,645,615-676,14
ENSGALG00000021285,UNG,>4290,>4290,0
ENSGALG00000004360,,>4290,>4290,0
ENSGALG00000004357,ANXA6,544,473-615,15
ENSGALG00000004496,TNIP1,680,676-684,13
ENSGALG00000004521,GPX3,>4290,>4290,0
ENSGALG00000004534,DCTN4,1488,1480-1496,5
ENSGALG00000027330,SYNPO,645,615-676,14
ENSGALG00000002447,CTNNA1,810,797-824,11
ENSGALG00000002455,LRRTM2,544,473-615,15
ENSGALG00000021542,SNCB,645,615-676,14
ENSGALG00000044643,,18,0-37,29
ENSGALG00000003331,FAF2,987,952-1023,8
ENSGALG00000003878,PIN4,1488,1480-1496,5
ENSGALG00000039698,DRD1,645,615-676,14
ENSGALG00000033512,CPEB4,987,952-1023,8
ENSGALG00000002893,STC2,680,676-684,13
ENSGALG00000002886,NKX2-5,810,797-824,11
ENSGALG00000002882,BNIP1,1578,1496-1660,4
ENSGALG00000049287,ATP6V0E1,680,676-684,13
ENSGALG00000002868,RPL26L1,>4290,>4290,0
ENSGALG00000007565,,174,111-237,23
ENSGALG00000003744,ADAM19,645,615-676,14
ENSGALG00000003722,THG1L,1934,1768-2101,2
ENSGALG00000038954,LSM11,680,676-684,13
ENSGALG00000003702,CLINT1,645,615-676,14
ENSGALG00000003699,EBF1,987,952-1023,8
ENSGALG00000001409,IL12B,454,435-473,16
ENSGALG00000040035,ADRB2,680,676-684,13
ENSGALG00000002790,ABLIM3,645,615-676,14
ENSGALG00000039628,AFAP1L1,680,676-684,13
ENSGALG00000037494,WNT8A,680,676-684,13
ENSGALG00000047591,,18,0-37,29
ENSGALG00000004083,GRIA1,886,824-948,10
ENSGALG00000004078,,1578,1496-1660,4
ENSGALG00000003857,,544,473-615,15
ENSGALG00000052624,,544,473-615,15
ENSGALG00000052571,,544,473-615,15
ENSGALG00000003818,CYFIP2,645,615-676,14
ENSGALG00000042009,HMMR,680,676-684,13
ENSGALG00000006552,INS,645,615-676,14
ENSGALG00000001768,TENM2,886,824-948,10
ENSGALG00000036310,,18,0-37,29
ENSGALG00000048830,EIF4EBP3,18,0-37,29
ENSGALG00000008088,ACSL4,>4290,>4290,0
ENSGALG00000008092,NXT2,1292,1105-1480,6
ENSGALG00000008287,PSMD10,680,676-684,13
ENSGALG00000008491,BIRC8,886,824-948,10
ENSGALG00000008482,STAG2,1714,1660-1768,3
ENSGALG00000036539,EFNB1,886,824-948,10
ENSGALG00000030879,AR,950,948-952,9
ENSGALG00000039615,MSN,645,615-676,14
ENSGALG00000042725,ZC4H2,680,676-684,13
ENSGALG00000007608,ARHGEF9,987,952-1023,8
ENSGALG00000007594,ASB12,680,676-684,13
ENSGALG00000008442,TENM1,886,824-948,10
ENSGALG00000008447,SH2D1A,>4290,>4290,0
ENSGALG00000005936,AGTR2,454,435-473,16
ENSGALG00000006978,APOOL,950,948-952,9
ENSGALG00000007028,,680,676-684,13
ENSGALG00000007041,HDX,950,948-952,9
ENSGALG00000003540,CEP95,950,948-952,9
ENSGALG00000023640,RSPO4,454,435-473,16
ENSGALG00000032417,,454,435-473,16
ENSGALG00000008005,RIPOR3,886,824-948,10
ENSGALG00000027126,BLCAP,886,824-948,10
ENSGALG00000006009,,544,473-615,15
ENSGALG00000047109,,544,473-615,15
ENSGALG00000006037,MCM2,>4290,>4290,0
ENSGALG00000008349,LMCD1,645,615-676,14
ENSGALG00000048543,RPP14,680,676-684,13
ENSGALG00000007052,PXK,1064,1023-1105,7
ENSGALG00000029576,PDHB,1934,1768-2101,2
ENSGALG00000006787,CCDC71,544,473-615,15
ENSGALG00000017234,FOLH1,987,952-1023,8
ENSGALG00000017239,CTSC,1488,1480-1496,5
ENSGALG00000017242,FZD4,987,952-1023,8
ENSGALG00000041814,DYNC2H1,>4290,>4290,0
ENSGALG00000017179,PDGFD,544,473-615,15
ENSGALG00000015737,NCAM2,544,473-615,15
ENSGALG00000046408,RAG2,544,473-615,15
ENSGALG00000007938,RAG1,544,473-615,15
ENSGALG00000033730,,>4290,>4290,0
ENSGALG00000033790,MAN2A2,950,948-952,9
ENSGALG00000029714,UNC45A,>4290,>4290,0
ENSGALG00000008302,CIB4,>4290,>4290,0
ENSGALG00000045045,,987,952-1023,8
ENSGALG00000007216,TVP23A,1934,1768-2101,2
ENSGALG00000045136,POLG,1292,1105-1480,6
ENSGALG00000006658,FANCI,1578,1496-1660,4
ENSGALG00000011322,NEK10,987,952-1023,8
ENSGALG00000032830,SEPT7,1292,1105-1480,6
ENSGALG00000010699,MIOS,1714,1660-1768,3
ENSGALG00000010708,ICA1,987,952-1023,8
ENSGALG00000035140,TMEM106B,680,676-684,13
ENSGALG00000010722,,104,98-111,24
ENSGALG00000004393,,39,37-42,28
ENSGALG00000007077,CPT1A,987,952-1023,8
ENSGALG00000039221,,544,473-615,15
ENSGALG00000006355,SPTY2D1,645,615-676,14
ENSGALG00000047827,TMEM86A,1488,1480-1496,5
ENSGALG00000052396,,1714,1660-1768,3
ENSGALG00000006681,BRSK1,1714,1660-1768,3
ENSGALG00000006300,LDHA,544,473-615,15
ENSGALG00000006312,TSG101,1714,1660-1768,3
ENSGALG00000029260,H-RAS,645,615-676,14
ENSGALG00000041955,LRRC56,987,952-1023,8
ENSGALG00000044251,RASSF7,680,676-684,13
ENSGALG00000011614,ANO4,645,615-676,14
ENSGALG00000009739,AMIGO2,645,615-676,14
ENSGALG00000009730,SLC38A4,>4290,>4290,0
ENSGALG00000008497,SLC38A2,>4290,>4290,0
ENSGALG00000028849,SCAF11,987,952-1023,8
ENSGALG00000033074,ARID2,987,952-1023,8
ENSGALG00000028373,GAS2L3,544,473-615,15
ENSGALG00000014085,TM7SF3,645,615-676,14
ENSGALG00000014084,FGFR1OP2,987,952-1023,8
ENSGALG00000027435,MED21,950,948-952,9
ENSGALG00000014094,STK38L,1714,1660-1768,3
ENSGALG00000014096,ARNTL2,987,952-1023,8
ENSGALG00000012908,SLC13A4,645,615-676,14
ENSGALG00000030590,COA6,544,473-615,15
ENSGALG00000015113,PTAR1,645,615-676,14
ENSGALG00000015108,FXN,645,615-676,14
ENSGALG00000014948,HMGCR,>4290,>4290,0
ENSGALG00000036894,ABCA2,680,676-684,13
ENSGALG00000034975,FUT7,987,952-1023,8
ENSGALG00000023872,NIBAN2,680,676-684,13
ENSGALG00000008952,NOXA1,680,676-684,13
ENSGALG00000038145,DPP7,>4290,>4290,0
ENSGALG00000041764,VSTM2A,454,435-473,16
ENSGALG00000005319,CDH8,645,615-676,14
ENSGALG00000002511,,645,615-676,14
ENSGALG00000054224,,645,615-676,14
ENSGALG00000007009,NCOA5,645,615-676,14
ENSGALG00000012671,PRL,544,473-615,15
ENSGALG00000001666,RPAIN,987,952-1023,8
ENSGALG00000005232,USP54,680,676-684,13
ENSGALG00000029540,,645,615-676,14
ENSGALG00000002012,,645,615-676,14
ENSGALG00000002015,SNCG,645,615-676,14
ENSGALG00000028439,SHLD2,645,615-676,14
ENSGALG00000034735,,>4290,>4290,0
ENSGALG00000008538,GINS1,>4290,>4290,0
ENSGALG00000023506,,39,37-42,28
ENSGALG00000004777,AIFM2,680,676-684,13
ENSGALG00000008563,ENTPD6,950,948-952,9
ENSGALG00000037576,VSX1,454,435-473,16
ENSGALG00000008632,ACSS1,1714,1660-1768,3
ENSGALG00000008651,APMAP,1578,1496-1660,4
ENSGALG00000008660,CST7,544,473-615,15
ENSGALG00000039587,SYNDIG1,645,615-676,14
ENSGALG00000033567,,680,676-684,13
ENSGALG00000034040,ZNF318,886,824-948,10
ENSGALG00000040005,PPP2R5D,>4290,>4290,0
ENSGALG00000033894,MEA1,454,435-473,16
ENSGALG00000015256,PAM,987,952-1023,8
ENSGALG00000026210,POMK,950,948-952,9
ENSGALG00000015422,NRG1,645,615-676,14
ENSGALG00000014712,SLC38A9,950,948-952,9
ENSGALG00000027562,PURG,454,435-473,16
ENSGALG00000037735,CENPA,18,0-37,29
ENSGALG00000000215,DCP2,>4290,>4290,0
ENSGALG00000000189,YTHDC2,950,948-952,9
ENSGALG00000014862,HMGCS1,>4290,>4290,0
ENSGALG00000002548,TLN1,987,952-1023,8
ENSGALG00000041844,DERL2,>4290,>4290,0
ENSGALG00000001103,PSMB7,645,615-676,14
ENSGALG00000001118,NEK6,544,473-615,15
ENSGALG00000001157,DENND1A,544,473-615,15
ENSGALG00000041989,RRN3,1714,1660-1768,3
ENSGALG00000008845,HAO1,680,676-684,13
ENSGALG00000006829,SMG1,1064,1023-1105,7
ENSGALG00000002443,FBXL16,886,824-948,10
ENSGALG00000038338,GLYR1,810,797-824,11
ENSGALG00000002201,PPL,645,615-676,14
ENSGALG00000050054,,544,473-615,15
ENSGALG00000002111,,544,473-615,15
ENSGALG00000001331,ST14,680,676-684,13
ENSGALG00000030075,,680,676-684,13
ENSGALG00000028496,,645,615-676,14
ENSGALG00000009689,PON1,645,615-676,14
ENSGALG00000001329,EPB41,987,952-1023,8
ENSGALG00000039742,CYP21A1,104,98-111,24
ENSGALG00000016946,SUGT1,>4290,>4290,0
ENSGALG00000016947,ELF1,645,615-676,14
ENSGALG00000016979,SLC25A30,544,473-615,15
ENSGALG00000009583,GORASP2,1488,1480-1496,5
ENSGALG00000007767,DIS3L2,>4290,>4290,0
ENSGALG00000007435,RAB18,645,615-676,14
ENSGALG00000037737,,544,473-615,15
ENSGALG00000038797,MANBAL4,544,473-615,15
ENSGALG00000040055,,544,473-615,15
ENSGALG00000050205,,544,473-615,15
ENSGALG00000041512,,544,473-615,15
ENSGALG00000040737,,544,473-615,15
ENSGALG00000047924,,544,473-615,15
ENSGALG00000007543,APCDD1L,454,435-473,16
ENSGALG00000007554,RAB22A,544,473-615,15
ENSGALG00000007575,,645,615-676,14
ENSGALG00000043400,BCDIN3D,454,435-473,16
ENSGALG00000029247,SMARCD1,886,824-948,10
ENSGALG00000034825,CELA1,454,435-473,16
ENSGALG00000034988,RDH5,645,615-676,14
ENSGALG00000047704,,18,0-37,29
ENSGALG00000023435,GATM,680,676-684,13
ENSGALG00000005992,PDE8A,950,948-952,9
ENSGALG00000006002,WHAMM,680,676-684,13
ENSGALG00000006008,HOMER2,987,952-1023,8
ENSGALG00000006010,FAM103A1,454,435-473,16
ENSGALG00000006020,BTBD1,886,824-948,10
ENSGALG00000006027,TM6SF1,680,676-684,13
ENSGALG00000016552,ZRSR2,987,952-1023,8
ENSGALG00000016518,PHKA2,987,952-1023,8
ENSGALG00000016522,PPEF1,645,615-676,14
ENSGALG00000016554,ACE2,645,615-676,14
ENSGALG00000016558,VEGFD,544,473-615,15
ENSGALG00000027960,GRPR,645,615-676,14
ENSGALG00000015073,TMEM39A,645,615-676,14
ENSGALG00000017244,PRSS23,680,676-684,13
ENSGALG00000006131,FTCD,987,952-1023,8
ENSGALG00000008428,CDK15,544,473-615,15
ENSGALG00000002904,REEP3,1578,1496-1660,4
ENSGALG00000051672,NHLRC3,645,615-676,14
ENSGALG00000002624,BMS1,>4290,>4290,0
ENSGALG00000014464,MTR,>4290,>4290,0
ENSGALG00000010778,CHRM3,645,615-676,14
ENSGALG00000021443,PANX3,544,473-615,15
ENSGALG00000043103,PKNOX2,950,948-952,9
ENSGALG00000000653,CNTN2,987,952-1023,8
ENSGALG00000043163,MSANTD2,544,473-615,15
ENSGALG00000038885,FEZ1,886,824-948,10
ENSGALG00000016972,NUFIP1,680,676-684,13
ENSGALG00000008454,NOP58,>4290,>4290,0
ENSGALG00000008470,WDR12,1714,1660-1768,3
ENSGALG00000008466,,950,948-952,9
ENSGALG00000049421,,950,948-952,9
ENSGALG00000008459,BMPR2,987,952-1023,8
ENSGALG00000042452,DPP4,332,312-352,19
ENSGALG00000012112,DBI,1292,1105-1480,6
ENSGALG00000012113,C7H2ORF76,645,615-676,14
ENSGALG00000042389,EN1,810,797-824,11
ENSGALG00000028046,INSIG2,645,615-676,14
ENSGALG00000024039,,645,615-676,14
ENSGALG00000012129,CCDC93,1714,1660-1768,3
ENSGALG00000016169,TMPRSS3,680,676-684,13
ENSGALG00000016191,PKNOX1,950,948-952,9
ENSGALG00000022813,NDUFV3,454,435-473,16
ENSGALG00000016187,WDR4,544,473-615,15
ENSGALG00000016186,PDE9A,987,952-1023,8
ENSGALG00000016185,SLC37A1,987,952-1023,8
ENSGALG00000012480,NMI,645,615-676,14
ENSGALG00000016993,SUCLA2,1934,1768-2101,2
ENSGALG00000016995,MED4,987,952-1023,8
ENSGALG00000016996,ITM2B,645,615-676,14
ENSGALG00000017023,NEK5,645,615-676,14
ENSGALG00000016986,LCP1,1714,1660-1768,3
ENSGALG00000039563,CNOT11,1714,1660-1768,3
ENSGALG00000008714,ABI2,645,615-676,14
ENSGALG00000008381,TMEM237,544,473-615,15
ENSGALG00000016969,,680,676-684,13
ENSGALG00000048685,,63,47-80,26
ENSGALG00000048929,,63,47-80,26
ENSGALG00000048392,,18,0-37,29
ENSGALG00000051461,,18,0-37,29
ENSGALG00000053095,PC,63,47-80,26
ENSGALG00000054912,,18,0-37,29
ENSGALG00000050335,,18,0-37,29
ENSGALG00000050855,,104,98-111,24
ENSGALG00000053378,,18,0-37,29
ENSGALG00000053417,,18,0-37,29
ENSGALG00000053338,,18,0-37,29
ENSGALG00000050225,,104,98-111,24
ENSGALG00000054809,,104,98-111,24
ENSGALG00000054560,,104,98-111,24
ENSGALG00000052360,,104,98-111,24
ENSGALG00000050123,,104,98-111,24
ENSGALG00000050727,,104,98-111,24
ENSGALG00000054416,,104,98-111,24
ENSGALG00000049735,,104,98-111,24
ENSGALG00000053183,,104,98-111,24
ENSGALG00000051139,,104,98-111,24
ENSGALG00000050399,,104,98-111,24
ENSGALG00000051783,,104,98-111,24
ENSGALG00000050649,,104,98-111,24
ENSGALG00000051453,,104,98-111,24
ENSGALG00000051806,,104,98-111,24
ENSGALG00000053810,,104,98-111,24
ENSGALG00000051205,,104,98-111,24
ENSGALG00000053730,,104,98-111,24
ENSGALG00000054858,,104,98-111,24
ENSGALG00000054614,,104,98-111,24
ENSGALG00000053215,,104,98-111,24
ENSGALG00000050555,,104,98-111,24
ENSGALG00000052283,,104,98-111,24
ENSGALG00000050883,,104,98-111,24
ENSGALG00000054550,,104,98-111,24
ENSGALG00000053033,,104,98-111,24
ENSGALG00000052317,,104,98-111,24
ENSGALG00000052766,,104,98-111,24
ENSGALG00000054754,,104,98-111,24
ENSGALG00000049435,,104,98-111,24
ENSGALG00000053556,,104,98-111,24
ENSGALG00000051731,,104,98-111,24
ENSGALG00000054082,,104,98-111,24
ENSGALG00000052984,,104,98-111,24
ENSGALG00000049758,,104,98-111,24
ENSGALG00000054278,,104,98-111,24
ENSGALG00000050302,,104,98-111,24
ENSGALG00000051097,,104,98-111,24
ENSGALG00000049830,,104,98-111,24
ENSGALG00000051133,,104,98-111,24
ENSGALG00000051759,,104,98-111,24
ENSGALG00000049783,,104,98-111,24
ENSGALG00000052368,,104,98-111,24
ENSGALG00000054228,,104,98-111,24
ENSGALG00000053912,,104,98-111,24
ENSGALG00000051305,,104,98-111,24
ENSGALG00000050082,,104,98-111,24
ENSGALG00000050141,,104,98-111,24
ENSGALG00000054620,,104,98-111,24
ENSGALG00000049776,,104,98-111,24
ENSGALG00000054642,,104,98-111,24
ENSGALG00000053424,,104,98-111,24
ENSGALG00000052198,,104,98-111,24
ENSGALG00000051009,,104,98-111,24
ENSGALG00000051624,,104,98-111,24
ENSGALG00000054356,,104,98-111,24
ENSGALG00000052363,,104,98-111,24
ENSGALG00000051324,,104,98-111,24
ENSGALG00000053908,,44,42-47,27
ENSGALG00000051695,,18,0-37,29
ENSGALG00000051894,,44,42-47,27
ENSGALG00000051997,,44,42-47,27
ENSGALG00000051355,,44,42-47,27
ENSGALG00000052919,,104,98-111,24
ENSGALG00000054902,,104,98-111,24
ENSGALG00000052819,,44,42-47,27
ENSGALG00000052688,,44,42-47,27
ENSGALG00000051015,,104,98-111,24
ENSGALG00000052402,,44,42-47,27
ENSGALG00000051525,,104,98-111,24
ENSGALG00000050847,,44,42-47,27
ENSGALG00000049837,,44,42-47,27
ENSGALG00000054775,,44,42-47,27
ENSGALG00000052695,,44,42-47,27
ENSGALG00000054322,,18,0-37,29
ENSGALG00000051061,,18,0-37,29
ENSGALG00000049437,,18,0-37,29
ENSGALG00000053064,,18,0-37,29
ENSGALG00000049130,,18,0-37,29
ENSGALG00000049201,,18,0-37,29
ENSGALG00000047697,,18,0-37,29
ENSGALG00000032644,,18,0-37,29
ENSGALG00000048931,,18,0-37,29
ENSGALG00000048338,,18,0-37,29
ENSGALG00000049072,,63,47-80,26
ENSGALG00000034527,,39,37-42,28
ENSGALG00000034134,ZNF302,18,0-37,29
ENSGALG00000032405,,18,0-37,29
ENSGALG00000050494,,39,37-42,28
ENSGALG00000011016,PGM1,886,824-948,10
ENSGALG00000010953,KANK4,454,435-473,16
ENSGALG00000010692,LRP8,645,615-676,14
ENSGALG00000026516,CZIB,>4290,>4290,0
ENSGALG00000010276,GPBP1L1,645,615-676,14
ENSGALG00000010287,IPP,645,615-676,14
ENSGALG00000010335,,987,952-1023,8
ENSGALG00000011113,SGIP1,1488,1480-1496,5
ENSGALG00000011118,MIER1,645,615-676,14
ENSGALG00000011229,SERBP1,950,948-952,9
ENSGALG00000037852,HSD17B7,680,676-684,13
ENSGALG00000039322,DDR2,645,615-676,14
ENSGALG00000036871,,680,676-684,13
ENSGALG00000004448,BRINP2,645,615-676,14
ENSGALG00000053210,RGS13,454,435-473,16
ENSGALG00000002504,RO60,886,824-948,10
ENSGALG00000002469,CDC73,1714,1660-1768,3
ENSGALG00000051274,B3GALT2,645,615-676,14
ENSGALG00000015403,EPHA3,544,473-615,15
ENSGALG00000015402,C3ORF38,886,824-948,10
ENSGALG00000022866,ZNF654,645,615-676,14
ENSGALG00000015494,HTR1F,886,824-948,10
ENSGALG00000015495,POU1F1,987,952-1023,8
ENSGALG00000015496,CHMP2B,1578,1496-1660,4
ENSGALG00000015497,VGLL3,454,435-473,16
ENSGALG00000016809,EDAR,680,676-684,13
ENSGALG00000016810,SH3RF3,1292,1105-1480,6
ENSGALG00000016811,SEPTIN10,680,676-684,13
ENSGALG00000026360,SOWAHC,987,952-1023,8
ENSGALG00000016686,AKAP17A,987,952-1023,8
ENSGALG00000016685,ASMT,645,615-676,14
ENSGALG00000009538,,544,473-615,15
ENSGALG00000012049,ZNF148,645,615-676,14
ENSGALG00000045127,,950,948-952,9
ENSGALG00000012045,,950,948-952,9
ENSGALG00000011813,,645,615-676,14
ENSGALG00000002866,KANSL1L,645,615-676,14
ENSGALG00000002789,MAP2,645,615-676,14
ENSGALG00000002944,CPS1,544,473-615,15
ENSGALG00000005483,CDH13,645,615-676,14
ENSGALG00000017289,C12ORF4,1064,1023-1105,7
ENSGALG00000030220,ELMO3,680,676-684,13
ENSGALG00000003010,NUP93,1934,1768-2101,2
ENSGALG00000008652,CXORF56,987,952-1023,8
ENSGALG00000031312,ANAPC13,645,615-676,14
ENSGALG00000001350,RSPRY1,950,948-952,9
ENSGALG00000049492,ARL2BP,987,952-1023,8
ENSGALG00000039116,,987,952-1023,8
ENSGALG00000001391,PLLP,950,948-952,9
ENSGALG00000016875,CLYBL,886,824-948,10
ENSGALG00000034197,ZIC5,645,615-676,14
ENSGALG00000041083,ZIC2,544,473-615,15
ENSGALG00000016870,TMTC4,645,615-676,14
ENSGALG00000016868,NALCN,987,952-1023,8
ENSGALG00000016867,ITGBL1,680,676-684,13
ENSGALG00000016866,FGF14,680,676-684,13
ENSGALG00000016816,CDC16,1934,1768-2101,2
ENSGALG00000050442,,1578,1496-1660,4
ENSGALG00000016815,,1578,1496-1660,4
ENSGALG00000016687,P2RY8,645,615-676,14
ENSGALG00000016689,ASMTL,>4290,>4290,0
ENSGALG00000016698,SHOX,454,435-473,16
ENSGALG00000016716,STAG3,1714,1660-1768,3
ENSGALG00000016238,MED14,1578,1496-1660,4
ENSGALG00000016236,,645,615-676,14
ENSGALG00000016232,RPL8,>4290,>4290,0
ENSGALG00000041577,ITGA4,987,952-1023,8
ENSGALG00000048686,,>4290,>4290,0
ENSGALG00000008910,,>4290,>4290,0
ENSGALG00000008908,NEUROD1,810,797-824,11
ENSGALG00000008903,ITPRID2,645,615-676,14
ENSGALG00000009001,CWC22,1714,1660-1768,3
ENSGALG00000009012,ZNF385B,680,676-684,13
ENSGALG00000025842,TPM2,424,413-435,17
ENSGALG00000046656,PMVK,987,952-1023,8
ENSGALG00000036990,DECR1,645,615-676,14
ENSGALG00000049193,IQGAP3,1488,1480-1496,5
ENSGALG00000021020,CGNRH-R,454,435-473,16
ENSGALG00000043052,CD1B,544,473-615,15
ENSGALG00000047627,,544,473-615,15
ENSGALG00000030270,CD1C,544,473-615,15
ENSGALG00000048409,TXNIP,544,473-615,15
ENSGALG00000042220,PRUNE1,>4290,>4290,0
ENSGALG00000051623,,680,676-684,13
ENSGALG00000000866,SELENBP1,680,676-684,13
ENSGALG00000018415,,680,676-684,13
ENSGALG00000050187,,680,676-684,13
ENSGALG00000027630,NPR2,987,952-1023,8
ENSGALG00000012684,DEK,645,615-676,14
ENSGALG00000031449,KCNV1,645,615-676,14
ENSGALG00000042129,,18,0-37,29
ENSGALG00000039891,ANP32E,1578,1496-1660,4
ENSGALG00000037540,PLEKHO1,454,435-473,16
ENSGALG00000054117,,454,435-473,16
ENSGALG00000047622,,454,435-473,16
ENSGALG00000041273,KIAA0319,987,952-1023,8
ENSGALG00000032544,ALDH5A1,1934,1768-2101,2
ENSGALG00000034340,ATP2C1,886,824-948,10
ENSGALG00000040917,PIK3R4,>4290,>4290,0
ENSGALG00000047341,,645,615-676,14
ENSGALG00000004529,VPS29,>4290,>4290,0
ENSGALG00000011464,EIF5,>4290,>4290,0
ENSGALG00000011505,MARK3,1064,1023-1105,7
ENSGALG00000011511,CKB,987,952-1023,8
ENSGALG00000011522,TRMT61A,>4290,>4290,0
ENSGALG00000031062,BAG5,950,948-952,9
ENSGALG00000044519,COA8,645,615-676,14
ENSGALG00000011528,,987,952-1023,8
ENSGALG00000011534,ZFYVE21,987,952-1023,8
ENSGALG00000011705,BRF1,>4290,>4290,0
ENSGALG00000033813,BTBD6,680,676-684,13
ENSGALG00000033938,ARHGAP26,645,615-676,14
ENSGALG00000033012,SPRY4,886,824-948,10
ENSGALG00000030147,AFF4,544,473-615,15
ENSGALG00000007080,,886,824-948,10
ENSGALG00000023812,CCNI2,>4290,>4290,0
ENSGALG00000036677,ITSN1,1578,1496-1660,4
ENSGALG00000029670,CRYZL1,>4290,>4290,0
ENSGALG00000016024,SETD4,886,824-948,10
ENSGALG00000016027,CBR3,>4290,>4290,0
ENSGALG00000001369,,>4290,>4290,0
ENSGALG00000028858,,>4290,>4290,0
ENSGALG00000011019,ROR1,645,615-676,14
ENSGALG00000010998,EFCAB7,1714,1660-1768,3
ENSGALG00000010991,ALG6,1934,1768-2101,2
ENSGALG00000010985,ATG4C,645,615-676,14
ENSGALG00000010967,DOCK7,1578,1496-1660,4
ENSGALG00000010978,ANGPTL3,544,473-615,15
ENSGALG00000010957,USP1,645,615-676,14
ENSGALG00000010610,SNX25,1292,1105-1480,6
ENSGALG00000045238,,44,42-47,27
ENSGALG00000041833,,296,280-312,20
ENSGALG00000015773,PTCD3,987,952-1023,8
ENSGALG00000050269,,>4290,>4290,0
ENSGALG00000038160,,>4290,>4290,0
ENSGALG00000033260,ST3GAL5,645,615-676,14
ENSGALG00000010642,IRF2,680,676-684,13
ENSGALG00000051848,KIF5A,18,0-37,29
ENSGALG00000050811,SP7,18,0-37,29
ENSGALG00000048019,,44,42-47,27
ENSGALG00000038939,,987,952-1023,8
ENSGALG00000037826,,544,473-615,15
ENSGALG00000035487,SP1,645,615-676,14
ENSGALG00000037688,C12ORF10,>4290,>4290,0
ENSGALG00000035386,NCKAP1L,1064,1023-1105,7
ENSGALG00000051279,PPP1R1A,18,0-37,29
ENSGALG00000035879,ITGA7,987,952-1023,8
ENSGALG00000016904,SLITRK6,544,473-615,15
ENSGALG00000013232,RHBG,1064,1023-1105,7
ENSGALG00000013234,HAPLN2,454,435-473,16
ENSGALG00000045721,ISG20L2,454,435-473,16
ENSGALG00000000576,RRNAD1,1714,1660-1768,3
ENSGALG00000031997,SFRP4,987,952-1023,8
ENSGALG00000013005,SNRNP48,680,676-684,13
ENSGALG00000038971,C8ORF37,544,473-615,15
ENSGALG00000040248,PLEKHF2,987,952-1023,8
ENSGALG00000035751,ONECUT2,645,615-676,14
ENSGALG00000039151,ST8SIA3Z,645,615-676,14
ENSGALG00000026991,,645,615-676,14
ENSGALG00000032776,WDR7,>4290,>4290,0
ENSGALG00000025868,TAF1C,680,676-684,13
ENSGALG00000010347,CCNG2,>4290,>4290,0
ENSGALG00000011457,CCNI,1578,1496-1660,4
ENSGALG00000052932,SHROOM3,886,824-948,10
ENSGALG00000015684,,1714,1660-1768,3
ENSGALG00000001442,OPCML,544,473-615,15
ENSGALG00000016132,IGSF5,454,435-473,16
ENSGALG00000050520,,680,676-684,13
ENSGALG00000050454,,680,676-684,13
ENSGALG00000044734,,680,676-684,13
ENSGALG00000012199,WDHD1,1934,1768-2101,2
ENSGALG00000041790,SAMD4A,1292,1105-1480,6
ENSGALG00000012200,GCH1,>4290,>4290,0
ENSGALG00000012404,ERO1A,1934,1768-2101,2
ENSGALG00000008231,PACSIN3,454,435-473,16
ENSGALG00000039818,GLG1,680,676-684,13
